"X100Pa_3D_Rep1"	"X100Pa_3D_Rep2"	"X100Pa_3D_Rep3"	"X2000Pa_3D_Rep1"	"X2000Pa_3D_Rep2"	"X2000Pa_3D_Rep3"
"chr7_48156443_48156763"	2.10704955451368	2.42013485155632	2.184374054317	3.77716612715675	2.8966371347302	3.09225450341474
"chr1_21583996_21584260"	2.4423484676648	2.45131005127193	2.44438924733105	3.20725577862756	3.55729882510834	3.86259964498113
"chr10_84573628_84573997"	1.87649042185678	1.48331853487155	1.79610841149766	2.74447892491289	3.27628687986918	2.70363621333304
"chr4_154263006_154263247"	1.31715763226591	1.26174619875378	1.30475481596783	2.62071356502859	2.48639671361493	2.13637149862991
"chr16_1237306_1237973"	3.37747575688599	3.51407722323562	3.4096637117095	4.64760631154154	4.33894772866861	4.50269545400663
"chr21_26313947_26314558"	2.5647353478612	2.90320565539479	2.64889447339393	3.86257086541235	3.26709182490598	3.97382242746391
"chr7_155579927_155580498"	2.59360813514386	2.03772052738648	2.48480447664366	3.25110409330074	4.08513398709962	3.43927356541319
"chr2_51255256_51255584"	1.97182767941256	2.08859260769481	1.99919605159206	3.10886974570008	2.95273877028754	3.1990267089778
"chr9_132213365_132214386"	2.88387654931164	3.15858059047215	2.95103330482151	4.46363868449997	3.70976663887431	3.90639326277521
"chr11_60724089_60724304"	1.67738157071425	2.18185420575069	1.80844205175965	3.450834298022	2.16078494586708	2.89271298879528
"chr1_97434657_97434829"	1.53511893298568	1.49884930578047	1.52695889753885	2.13362316780461	2.71805897641358	3.04709058969576
"chr1_2055899_2056302"	2.59138592325195	3.03169356510793	2.70385773539037	3.91006944098415	3.14315491943772	4.15105650238474
"chrX_15535551_15535786"	1.75507408120724	1.70955025228912	1.74485738097279	2.76170768383588	2.89833121521625	2.88591704254743
"chr8_9069095_9069283"	1.03761782075023	0.899352573948681	1.00734972617881	2.06497710319554	2.26022592952269	2.0276433908257
"chr17_77480799_77481493"	2.96589125717349	3.44687971280017	3.09008015835605	4.46820760835005	3.44799663926006	4.4221957291044
"chr11_80409781_80410074"	1.92685809534794	2.06689418089643	1.95988564525993	3.66359830957223	2.98817617566466	2.56644543336003
"chrX_1590651_1591020"	1.69327007381278	1.93916307111997	1.75292433918535	3.21695455649816	2.54985869265611	2.7312935029698
"chr13_35407740_35408228"	1.81626132293189	2.38021882197254	1.96508379642438	2.91328214716267	2.22933352171125	3.77548769992696
"chr4_9859231_9859522"	1.92753863575154	2.37749615289201	2.04276859344774	3.10844183434366	2.48529144763097	3.62855729068152
"chr1_64170126_64170461"	2.35499657418404	2.47639033353286	2.3834851053565	3.56501497102363	3.3337056452316	3.52203420327989
"chr20_24863343_24863594"	1.57334035400293	2.32881611983887	1.78290876921435	3.10156198907285	1.5128808578405	3.52735647752985
"chr4_11055122_11055649"	1.94423306519102	2.2051326407767	2.00778126449972	3.0698027021363	2.76310848223977	3.39870159039656
"chr22_42864800_42865181"	1.86809421531229	2.05698570307288	1.9132290012759	3.12771892981626	2.77066192199243	3.08746539387553
"chr7_75276913_75278052"	3.74327647208434	4.00575606330219	3.80723640369731	5.02723944208336	4.55380647868824	5.05143318507626
"chr2_65593717_65594046"	2.72731668288841	2.0504174215492	2.59903918548191	3.60312319622429	4.28580583714894	3.23482788998227
"chr5_14321245_14321743"	2.1994189121438	2.00556004421152	2.15760887617538	3.32525528382304	3.47384170367928	3.02422790538839
"chr1_167912796_167913108"	1.50576927498865	2.21980592821254	1.70172515719809	3.17070807654918	1.52286658044862	3.25315555227177
"chr11_101503501_101503836"	1.88337850498124	1.88878324643388	1.88460812972138	2.78427395744587	2.98948640564273	3.18464988057012
"chr22_50852389_50852697"	2.08174903421239	2.21989739756125	2.11431494218636	3.05827339540598	3.05432083519645	3.49525537031455
"chr14_73428303_73428613"	2.09923338003532	2.12993750797333	2.10626631196524	3.37039141888818	3.18168376800442	3.07963779738355
"chr7_16709249_16709527"	1.19694437095092	1.11582849925272	1.1789127779057	2.74379907963574	2.44677915691555	1.73289685734113
"chr1_6187699_6188101"	2.27673688859154	2.85358604136657	2.42947676109271	3.70246231179077	2.59291594307552	3.98228293851504
"chr17_42949093_42949267"	1.44523634028391	1.54521853815656	1.46856615011065	2.73578410587538	2.45469918291622	2.50521058365638
"chr18_22745376_22745698"	1.71847688694361	1.59677579898257	1.6917162749217	3.10498715800977	2.96833180860878	2.37185435685601
"chr3_113348942_113349314"	1.5669490923213	1.68726152459531	1.59517570267177	3.19774823736096	2.61901356792756	2.29979709864302
"chr9_91897130_91897436"	0.833225998909719	1.3459548557286	0.966721123562123	2.36239127257763	1.2637976022758	2.32440927903058
"chr12_4524207_4524509"	1.9095551774087	2.03325774276567	1.93860344945213	3.32616949789282	2.90770631894324	2.87676392454059
"chr1_29624023_29624368"	1.7466878248531	2.00943665643038	1.81071795038742	2.54512362557973	2.6293582679735	3.49237188469006
"chr3_73551738_73552128"	1.95675705716017	1.7615604363122	1.91467361177215	3.03038456550088	3.22948889365512	2.83449725840711
"chr1_201828500_201829025"	2.31876181648516	2.64112768271234	2.39857481659382	3.64003028084233	3.0504695787551	3.68813631507637
"chr9_132427257_132428861"	3.6373968403301	3.92370152958649	3.70760582387028	5.12808106586206	4.43394657668818	4.77998834743648
"chr1_6507888_6508167"	0.832434840065114	0.826240647101751	0.831029979598994	2.10357408557282	1.95333982462362	1.76299016308882
"chr22_48657531_48657762"	1.70411147590815	1.43462363390234	1.64715781862976	2.45803345255028	3.03162208151397	2.79799168593716
"chr21_37872187_37872751"	1.84699785296975	1.98417937588782	1.87932749705658	3.34901379183581	2.84532944685357	2.74593719354295
"chr6_105143952_105144197"	0.5386904610443	0.911994255969813	0.632371862003436	2.78561723616487	1.53728788579561	0.946572336022353
"chr4_3840000_3840236"	1.8617137645446	2.25099320737613	1.95981843168238	3.03409517630962	2.51233763884283	3.47743465846765
"chr2_230244869_230245109"	1.74962762473624	1.96232640888395	1.80077466308315	2.73053379416519	2.64578317694295	3.2686241752124
"chr15_30318189_30318405"	1.47282562030804	1.380266837826	1.45231336640271	2.5358185173043	2.66118906265807	2.49536819028017
"chr4_16899711_16900375"	2.16071536386717	1.97922822616041	2.12144343284604	3.09895272323124	3.4202247982008	3.1897123980661
"chrX_41147440_41148058"	2.51296216024908	2.82807411384125	2.59082909001451	3.54036417613585	3.28506868442331	4.14257285177219
"chr19_7242756_7243280"	1.25124928538385	1.28716639605891	1.25948776512866	2.40071698479012	2.3227338425023	2.36374358252923
"chr19_10400506_10400811"	1.8032735887054	2.25208316372367	1.91817474871325	3.09044527862208	2.35422568821933	3.41515995231594
"chr19_17007302_17008846"	4.56736017527536	4.80712572007068	4.62543308899142	5.55820007911502	5.43447664942854	6.11948452200328
"chr22_28282360_28282828"	1.89831937067933	2.00587839020346	1.92346803465153	2.74524648408678	2.92385931945645	3.3926096783277
"chr22_24517505_24517707"	1.85032821189159	2.51969341395878	2.03190228800894	3.32434619303648	1.99140994388972	3.69043279699255
"chr9_127515280_127515609"	1.27289171038401	0.990427125554159	1.21340301016863	2.34357001806423	2.61390776615971	2.05141689009963
"chr20_61086851_61087549"	3.67450680427232	3.97486858238857	3.7484386139062	5.15635637167392	4.45321617404376	4.85480010852336
"chr7_65564572_65565681"	4.07553375571958	4.21465790268118	4.10833823432855	5.09007038878104	5.04824872982974	5.46340928587067
"chr15_90623235_90623683"	2.54959076267014	2.80211895618256	2.61096304201608	3.865787334283	3.38024222578748	3.82011627438506
"chr22_42525187_42525763"	2.63752942327042	2.82575533951761	2.68249719104141	3.70045854544238	3.55357727655893	4.05167428593495
"chr7_100240169_100240639"	2.52093104933584	2.36331348538202	2.48660513584442	3.74824035742302	3.77958527269934	3.30009269110119
"chr19_12871431_12871605"	1.54808911148393	1.76377606300783	1.59999602336093	2.74878429210207	2.42434232317697	2.87406413566082
"chr13_52778123_52778395"	1.34087781051983	1.43655583785242	1.36317761260083	2.11108156048068	2.39217689699716	2.88763726829086
"chr17_34077896_34078374"	2.48853357664594	2.4776365399405	2.4860652094691	3.65972773215546	3.60896654155553	3.51945760060408
"chr12_66365618_66365891"	1.92551061494967	1.86041704902858	1.91097839928542	2.70736851265821	3.10782926779037	3.25271062029247
"chr8_67439599_67439796"	0.833609270588067	0.824521632986581	0.831549765580126	1.79678936292095	1.95313497947536	2.06733656210845
"chr1_35205103_35205632"	2.39712735856367	2.33981160676927	2.38430484297388	3.32628220033082	3.5607266306742	3.60012256961667
"chr12_83497887_83498408"	2.12534231510217	1.80434656166801	2.05843387887392	3.11921595650385	3.4894979880153	2.93580348691956
"chr7_2013097_2013291"	1.94368931260339	2.20579308093108	2.00755127925074	3.20474349877533	2.76322532790559	3.28532135991396
"chr11_130002220_130002441"	1.03728509498856	1.39849531924381	1.12764158784905	2.54893758610933	1.73108962488116	2.29126970402115
"chr16_89237677_89238307"	4.06112384375088	4.16877817918795	4.08629543504386	5.45449017341476	5.08002949155784	5.03992927046942
"chr4_6013303_6013715"	2.10053820985813	2.36224182396441	2.16429588988088	3.25392688700484	2.92621292718094	3.54384809862101
"chr1_35727366_35727705"	0.985834954772987	1.17155632005715	1.03017474880593	2.37331125567177	1.91038899458181	2.08775060777622
"chr10_19996385_19996563"	0.985834954772987	1.17155632005715	1.03017474880593	2.37331125567177	1.91038899458181	2.08775060777622
"chr5_1937827_1938141"	2.41198528186001	2.65188911987963	2.47009383086601	3.44056139421174	3.27810205783547	3.93709564019816
"chr7_128170969_128172116"	2.47348924995412	2.30083539558736	2.43604010610378	3.10887313762386	3.75477525505155	3.80367977592171
"chr2_208093092_208093289"	1.69135549842996	1.5613721365213	1.66283713602263	3.33281003686776	3.02121343503834	2.07175007783935
"chr17_4915246_4915564"	2.14656773763799	2.43171866597885	2.21647234666193	3.80092238723063	2.98735341177112	3.12584661597269
"chr3_138505575_138506131"	2.24909572439308	2.69181028824184	2.36225425449358	3.72462371052253	2.81028328437056	3.68020246034507
"chr10_5593649_5594104"	2.84312992568713	2.95672019726982	2.86973161727356	3.83684901360939	3.84783930781026	4.2205286716444
"chr19_2602321_2602879"	2.44275495127508	2.60538904901587	2.48134436556865	3.59969221724928	3.38558535943383	3.73797723162007
"chr9_100139074_100139245"	1.64569107446386	2.04188530837453	1.74572127810576	2.71514810710616	2.31823328707682	3.37346609792979
"chr15_79677563_79677949"	1.38129636093697	1.37959534189969	1.38091010041961	1.42609958834385	2.73452740949307	3.40626911352544
"chr12_133398537_133398849"	2.42784432286866	2.25638833771852	2.3906430471784	3.82230127279777	3.72941860828015	3.02510521664035
"chr16_68379789_68380133"	2.05974485417798	2.41027980351585	2.14718313705714	3.1197773038639	2.7928252508624	3.72606881632951
"chr6_103261454_103261643"	1.03830411955118	1.39733939630632	1.1280647921852	2.33020425300826	1.73085065960735	2.50893079844734
"chr22_24450487_24450848"	2.44746939172331	2.62484063347029	2.48972142853979	3.42878748017589	3.39083527858009	3.928760129205
"chrX_8696890_8697235"	1.83310666252292	1.64008203188937	1.79146722978376	3.08583662971903	3.12833833619216	2.55076139636349
"chr9_126116332_126116621"	2.43924639668094	2.57882515367673	2.47216206513597	3.72076462126938	3.41249115060368	3.58337149757857
"chr3_13234465_13234630"	1.71653637564521	1.81537605567458	1.73959254779088	3.07657081002359	2.74401530774872	2.7228828889757
"chr12_93497364_93497574"	1.62741713041663	1.60207879770423	1.6216997235455	2.56217498293718	2.76804011960339	2.875641549731
"chr14_70294319_70294681"	0.986890962559941	1.17020339426811	1.03062752762179	2.12367394880387	1.9101779587978	2.33570089942873
"chr9_92878008_92878209"	0.986890962559941	1.17020339426811	1.03062752762179	2.12367394880387	1.9101779587978	2.33570089942873
"chr13_107893855_107894049"	1.68636107673279	1.96365769113448	1.7541983913414	2.79976827360764	2.50235935122425	3.1964045658976
"chr22_23263801_23264047"	2.02551193906457	2.39595572630541	2.11840520766983	3.15867447416997	2.72170053621508	3.66072390117058
"chr7_155176306_155176533"	1.6991494662275	1.98033880311507	1.76801032824477	3.0421056381166	2.50055489089327	2.99935423546979
"chr10_44754743_44755198"	2.2598310937047	2.76097952027424	2.3899140845937	3.87601887506069	2.73598673900925	3.65929527824363
"chr6_127543442_127544071"	1.95837909198321	2.06589519053794	1.98351743210709	3.23557330642247	2.96890471173153	3.06262963502673
"chr1_173548274_173548485"	1.42972043940321	1.86558541429837	1.54092686527556	2.81871352634219	2.00654582971681	2.93830459871847
"chr22_33447783_33448053"	2.09809147939886	2.12088923517722	2.10330237624786	3.31286823086561	3.19411299957127	3.14512647945636
"chr5_63295922_63296320"	1.08603126095261	1.55331071606978	1.20624533240497	3.22839614976125	1.84551277242503	1.81853464029769
"chr14_106156152_106156491"	2.22272608623834	2.13584409747643	2.20344255459375	3.17748704288683	3.41548859853233	3.37486269978703
"chr10_135061471_135061834"	2.4826853453542	2.66716832540916	2.5267149369719	3.48060649812688	3.41924401707532	3.96312436854965
"chr1_16570628_16571182"	2.92336393270637	2.76035248637561	2.8879146734313	3.7962705406834	4.1797818466392	4.05767561545631
"chr6_22777940_22778212"	1.79558536918431	1.6264208222195	1.75885870249015	2.90413194121087	3.05854273985034	2.69489416105072
"chr16_27582840_27583185"	1.89832135582613	2.14327857442405	1.95773379621231	2.60730621953091	2.84255499703522	3.71202015433159
"chr18_13096272_13096645"	1.3598303996676	1.47371128598148	1.38650222160208	2.37148957139781	2.3683064083119	2.73005200275516
"chr5_34452423_34452604"	1.3598303996676	1.47371128598148	1.38650222160208	2.37148957139781	2.3683064083119	2.73005200275516
"chr14_57666660_57666953"	1.04039119686365	1.09856588110901	1.05381472329427	2.58972555983186	2.15275751334746	1.79452810408552
"chr9_117573673_117573913"	0.975476179936314	1.52655321295815	1.12040894768246	2.55079779753406	1.35748048505717	2.51077113749732
"chr19_39086260_39086484"	1.93929509130884	1.68212611073283	1.88476497897386	3.06642847108266	3.27235725996781	2.70991007311563
"chr2_200604552_200604846"	1.09028527224782	0.810731259381427	1.03136356508493	2.3284991187344	2.45373609876859	1.72052136487125
"chr9_139871759_139872108"	2.28262138211018	2.91786421791544	2.45341234623893	3.61729601355752	2.53737895048531	4.19160142915966
"chr7_67386675_67386952"	1.81506037689045	1.53574586549492	1.75618536675911	2.3218775092319	3.1864155869552	3.14573527881409
"chr6_150774022_150774272"	1.24890589596808	1.67090965090717	1.35618217127429	2.71021336133658	1.85216776070304	2.66837460821724
"chr4_82005248_82005547"	2.36400220113118	2.38858970668426	2.36962487578214	3.19899310708854	3.47622951358233	3.77577970024172
"chr12_53298683_53299214"	3.61237378817977	3.57370068713926	3.60367861519745	4.88326360238461	4.77578270519654	4.52353676139709
"chr2_207353853_207354136"	1.73413277508197	1.61328176730949	1.7075530260507	2.52636554680528	2.96651830474385	2.9984365182927
"chr3_3395814_3396396"	1.97167437370434	1.90042345513192	1.95579375708992	3.20381372058742	3.1616004813021	2.87833839108425
"chr6_170709135_170709678"	3.05082947371174	2.86496216709172	3.01065695655527	3.9222384436455	4.32553798614108	4.16136016851049
"chr2_135133573_135133803"	1.21271663554878	1.24444387451062	1.21998590677847	2.92138989786595	2.40477696407694	1.75609744170002
"chr11_117014221_117014416"	1.95691386231022	2.10837900277449	1.99274614355709	2.80157948774553	2.95558618316469	3.5318114686997
"chr5_115264704_115265041"	1.46976504100539	0.994991303051828	1.37479896043893	2.42804358862479	2.93511374825463	2.15419092835364
"chr1_102223574_102223890"	1.73413988536416	1.94938347530194	1.78593397881748	3.24484220772914	2.64804782885893	2.77019323466208
"chr16_441762_442314"	2.57041724252091	3.11658560261434	2.7138740378883	4.11230339871821	2.96574580877503	4.13402529905969
"chr17_41985537_41985745"	1.75111142053924	2.05015292855569	1.82469243944651	2.68298175603235	2.58300583057654	3.46149336746498
"chr5_109032232_109032425"	1.58456401014074	1.71670157885633	1.6156630172721	3.06752226499654	2.59837878384342	2.52414731107117
"chr7_28614888_28615251"	2.05756173271755	1.92001079123216	2.02744423897461	3.2438749597386	3.30368803732857	2.92836425367311
"chr10_13097233_13097434"	1.01699971545771	1.37345542854283	1.1060545696163	2.19484159016909	1.73416422214379	2.60054585014878
"chr11_71760108_71760325"	1.01699971545771	1.37345542854283	1.1060545696163	2.19484159016909	1.73416422214379	2.60054585014878
"chr3_128268080_128268658"	2.29566931862936	2.75592560243682	2.41385744532366	3.66260215330283	2.84446769815488	3.87576532896689
"chr3_61641359_61641565"	0.661652759531046	1.04439226478675	0.757942395325626	2.09039880328287	1.33048137765524	2.05372554478412
"chrX_110272948_110273300"	1.6791157945358	1.58066089810382	1.65733135340416	2.57351857655547	2.88990997695509	2.88477680319937
"chr13_24530272_24530630"	2.67513038971591	2.27911978250691	2.59422959920812	3.3599798685466	4.09644989533546	3.71815657971867
"chr15_73245033_73245460"	2.35278906148257	2.30025838568128	2.34102196659773	3.34912472381453	3.52137161235968	3.52230800974805
"chr7_151108776_151108981"	1.73479314577764	1.36111992426109	1.65799715823833	2.92134634600652	3.16101053894204	2.31361164803024
"chr11_59189831_59190050"	1.56596695517595	1.57228132495518	1.56740387812051	1.85832848897731	2.83306032570522	3.42185117383426
"chr8_121101051_121101446"	2.10415809091502	2.58097274392699	2.22713398656937	4.12257914980857	2.77533851379138	3.02135570650573
"chr2_16576964_16577388"	1.66039152243424	2.06714293121216	1.76337440664688	3.04342749664035	2.29325829348948	3.13763451732823
"chr3_127944834_127945445"	2.61824804154099	2.92203672355475	2.69309146695046	3.67722930984532	3.4219458965569	4.23007355360265
"chr2_9451613_9452083"	3.10903152413707	2.95703781207497	3.07588039543477	4.1180479280345	4.3596512501419	4.13968415203649
"chr12_75339379_75339902"	1.61988299132375	2.14970594370957	1.75845021442759	3.18194390901556	2.051287538448	3.13882503813016
"chr10_11729825_11730093"	1.83171040191544	2.13113109427583	1.90539214452762	3.19646638486257	2.61961431851342	3.15378583238793
"chr2_159947990_159948226"	1.24175199761064	1.61871575593047	1.33644362659666	2.76175633149649	1.92850740033988	2.5356366743855
"chr2_190087228_190087677"	1.72776299354108	1.56098647776472	1.69153157876915	2.93465752581505	3.00248011614971	2.54555052570036
"chrX_1229502_1229833"	2.30462686029272	2.59145738273872	2.37497462372776	3.51678350042947	3.11197552274592	3.75373137361824
"chr3_54615295_54615549"	1.61874333904267	1.87600020016464	1.68134356237009	3.17856570760851	2.48973228749727	2.67724951517288
"chr7_149470571_149470913"	2.11162322104672	2.23026467461695	2.13944537667323	3.4569421817566	3.12449802528367	3.18057854282516
"chr17_80914084_80914472"	1.98855124875835	2.1598486235277	2.02929034094442	2.66745815066614	3.01775080351374	3.74030272383536
"chr11_107769060_107769347"	1.46721214935395	1.70440823103559	1.52462342691799	2.78273979099793	2.33636924025683	2.74298087536814
"chr2_10975324_10975728"	2.7435123879685	2.87209292095246	2.77374549473312	3.66887028335189	3.75736589874794	4.22644167609306
"chr2_33312244_33312524"	0.858240252946553	1.70794943720913	1.09974997430184	3.08121996120682	0.70929011679723	2.33212916206287
"chr4_52902148_52902494"	1.99788248192626	2.04157481020605	2.00792527878615	3.30519037366393	3.0889724035078	2.99946734751773
"chr1_28305018_28305218"	0.331366334422093	0.818385982289594	0.457312443471119	2.32130592170058	0.970000742839648	1.30669676524061
"chr15_45976688_45977071"	1.50604681641893	1.76500767298706	1.56909026522296	3.31827879998666	2.45236588919008	2.29272754016744
"chr7_2534388_2534707"	2.40827234968756	2.79595537853651	2.5059334149432	3.76406086876524	3.07495871522377	3.88546998488458
"chr4_111507479_111507863"	1.49414584292835	1.89323435827943	1.59498398472908	2.94245569602793	2.1450167254685	2.90176579096208
"chr14_59098396_59098829"	2.46271907781327	2.2074396477003	2.40856217729797	3.38646283756702	3.79215017912187	3.45422274134118
"chr9_6024024_6024399"	1.85228407151785	2.02410748431926	1.89315400583213	3.19033372325404	2.8052844324226	3.01152531119261
"chr12_66441177_66441485"	1.76710262988097	1.99992386553657	1.82338939741582	3.55453927313412	2.74210627781121	2.54210972683174
"chr21_45329924_45330267"	2.08459438263066	1.86287556834284	2.03713182875776	2.72565590817579	3.41120123500848	3.38013289265196
"chr9_110086188_110086445"	1.38103756911103	1.75402417435337	1.47463150629564	3.21665037922951	2.1596041522403	2.3348228006657
"chr21_38323058_38323209"	1.44834486081869	1.27591510758595	1.41094207651119	2.58634514254282	2.72430599153119	2.33588007486999
"chrX_60292_61364"	2.69755401206585	3.21019569895706	2.83102338019843	3.8885394399059	3.20653062366555	4.53114672710103
"chr8_111602119_111602502"	0.762192762432833	1.01124517262305	0.822664346516406	1.7999211342196	1.63911117124266	2.32062944968486
"chr13_111029634_111029911"	1.60476172779529	2.12586486375328	1.74073635740408	2.8870229190694	2.08077682290021	3.37447714558279
"chr21_36645693_36645849"	1.1173678010792	1.06810755643912	1.10632361995289	2.60085541013015	2.33548097883246	1.81378746397101
"chr10_129609938_129610423"	2.33178600640758	2.41003928378066	2.3499398165779	3.58623432511126	3.38564402580534	3.44179688256314
"chr19_38673240_38673533"	2.39162891400953	2.72007323232087	2.47307815264463	3.42661101034332	3.17968417000569	4.07095065234907
"chr7_139458048_139458592"	2.22257976571835	2.36904150365406	2.25718213039736	3.42156757597985	3.2014961719867	3.4842945795623
"chr9_99106838_99107188"	2.12066830052603	1.50079839873535	2.00139762513261	3.05076920967175	3.66810134030283	2.68983033797404
"chr7_2663721_2663975"	2.38792542050206	2.43110587194556	2.39784920149163	3.09832365108573	3.51984324779667	3.95374804741033
"chr7_131845828_131846262"	2.05806893890924	2.40340950721671	2.14409294615951	3.18770026896012	2.80919114694762	3.68127952787518
"chr1_183380104_183380584"	2.40962025088645	2.45810397859907	2.42077866277377	3.59432591180506	3.49215806708848	3.54893209232146
"chr22_34506350_34506614"	1.27433994067146	1.46131188891431	1.31899319509805	2.34959070904422	2.21711145188675	2.71300078087808
"chr2_127671739_127671935"	1.71115078488954	1.75479671972369	1.72118279352932	2.72755811597634	2.80176336523911	3.00538832296613
"chr6_42099210_42099375"	1.66105556789345	2.19842028117192	1.80187401254199	2.76761531959285	2.16518097827221	3.60887495400524
"chr13_45468548_45469130"	2.28407594723328	2.74258598225219	2.40176142964425	3.91666250300185	2.86210418560238	3.615554532297
"chr20_62077594_62078520"	3.71766170069009	4.09238125562248	3.81173366159597	4.91117581229652	4.4237390273184	5.33209302210085
"chr6_53950427_53950602"	0.951041180936174	1.02808516808011	0.968908670643169	1.73864802364701	2.04243266899368	2.49762280277909
"chr5_110486779_110487048"	0.974759325572693	1.07863882999684	0.999023796769138	2.32627562835837	2.01214070913448	2.03021183522675
"chr6_50329226_50330070"	1.98837727506498	2.27452975635275	2.05854609424748	3.10973519543354	2.81639511916612	3.53344524724402
"chr10_128472499_128472766"	1.14967350574957	1.60650668089078	1.26687672463626	2.55605970226931	1.71910937478743	2.70431546029307
"chr2_52146595_52146856"	1.01596552577852	1.37463063932938	1.10562485826581	2.43340288782424	1.73440263924049	2.39726820291055
"chr12_95016315_95016652"	1.54764986715756	1.86662793685201	1.62655310246532	3.16609038283546	2.35134741825979	2.65955874638421
"chr18_54688343_54688551"	1.67227615586502	1.51124801306533	1.63723955869479	2.5326647442088	2.94240955008037	2.8519421165946
"chr3_45135200_45135552"	2.11165212297091	2.51401099909906	2.21340459207545	3.81558901778299	2.80421065122456	3.27328118024862
"chr19_39292626_39292846"	1.85841707045561	2.29029665707591	1.96849072466465	3.03811160541319	2.4944517778792	3.5798790207149
"chr4_166405591_166405818"	1.70111348944425	1.78701852075231	1.72108323590179	3.07120212808574	2.76256461913996	2.7160191110434
"chr3_54724904_54725192"	1.71030297542594	2.0523933317892	1.79544393012818	3.18814150885514	2.46011123661799	3.00904358831026
"chr17_35404990_35405163"	1.22206850520652	1.58413931573787	1.31266093316382	2.35172635977941	1.96058733102714	2.8799447996479
