"X100Pa_3D_Rep1"	"X100Pa_3D_Rep2"	"X100Pa_3D_Rep3"	"X2000Pa_3D_Rep1"	"X2000Pa_3D_Rep2"	"X2000Pa_3D_Rep3"
"chr2_179143910_179144262"	2.32192809488736	3.70043971814109	1.58496250072116	2.58496250072116	4.32192809488736	3.90689059560852
"chr11_18552335_18552675"	1.58496250072116	3.16992500144231	2	4.16992500144231	3.90689059560852	3
"chr17_2938670_2938862"	1	3	1	2.58496250072116	2.8073549220576	3.16992500144231
"chr6_75320199_75320705"	2	1.58496250072116	1	2.8073549220576	3.8073549220576	2.58496250072116
"chr18_3458898_3459822"	3.32192809488736	3.90689059560852	1.58496250072116	4.16992500144231	4.08746284125034	3.90689059560852
"chr11_45286460_45287056"	3.32192809488736	4	1.58496250072116	4	4	4.16992500144231
"chr7_33084575_33084972"	0	2.58496250072116	1.58496250072116	2.58496250072116	2.8073549220576	3.16992500144231
"chr2_201934085_201934315"	1	2	2.32192809488736	2.8073549220576	3.8073549220576	4.08746284125034
"chr13_52778123_52778395"	1	1.58496250072116	1	2.32192809488736	2.8073549220576	3.16992500144231
"chr6_131781168_131781383"	2.32192809488736	0	0	3	2	2.8073549220576
"chr1_194435958_194436203"	2.32192809488736	2	0	2	2.8073549220576	3
"chr4_86005629_86005871"	0	2.58496250072116	0	2.8073549220576	2	1
"chr16_24859311_24859640"	3.70043971814109	2.58496250072116	0	3.16992500144231	3.58496250072116	2.58496250072116
"chr20_2507515_2507844"	1.58496250072116	2.58496250072116	2.58496250072116	4.16992500144231	3.90689059560852	4
"chr15_48676782_48677099"	1	3	2.32192809488736	3.90689059560852	3.58496250072116	3.58496250072116
"chr10_86056426_86056670"	2	1.58496250072116	1	2.8073549220576	3.32192809488736	3.16992500144231
"chr18_25583433_25583891"	2	2.58496250072116	1	3	3.4594316186373	3
"chr2_43284128_43284514"	2.58496250072116	3.16992500144231	2.32192809488736	3.58496250072116	4.4594316186373	4.4594316186373
"chr8_105320886_105321237"	2.58496250072116	2	0	2.32192809488736	2.8073549220576	3
"chr12_108297174_108297986"	2.58496250072116	3.58496250072116	1.58496250072116	3.16992500144231	4.39231742277876	3.58496250072116
"chr20_61088831_61089169"	2.32192809488736	3.16992500144231	2.32192809488736	3.90689059560852	3.8073549220576	4.70043971814109
"chr8_109237501_109237816"	2	2.32192809488736	0	2.58496250072116	3	2
"chr2_212602064_212602322"	1	1.58496250072116	0	2	2.8073549220576	1.58496250072116
"chr6_166927732_166928947"	3.8073549220576	4.24792751344359	3.32192809488736	5.08746284125034	5.39231742277876	5.35755200461808
"chr4_176697504_176697752"	0	1.58496250072116	1	3.16992500144231	3.16992500144231	1
"chr20_10952657_10952973"	1.58496250072116	1	1.58496250072116	2.32192809488736	3.70043971814109	3.70043971814109
"chr3_46422066_46422640"	2.58496250072116	2.32192809488736	1	3	3.16992500144231	3.90689059560852
"chr5_81460760_81461117"	1	3.16992500144231	1.58496250072116	3.4594316186373	3	3.32192809488736
"chr2_7975990_7976421"	3	3.16992500144231	0	2.8073549220576	3.32192809488736	2.58496250072116
"chr11_94135627_94136010"	2	2.8073549220576	1.58496250072116	3.4594316186373	3.8073549220576	3.32192809488736
"chr19_44057127_44057370"	1.58496250072116	2.32192809488736	1.58496250072116	3.32192809488736	3.16992500144231	3.70043971814109
"chr1_55116939_55117627"	1.58496250072116	3.32192809488736	2	3.8073549220576	3.70043971814109	3.58496250072116
"chr17_37762829_37763310"	2	2.32192809488736	2	3.90689059560852	3.58496250072116	3.90689059560852
"chr11_70876854_70877260"	2.8073549220576	2.32192809488736	1	3.58496250072116	3.32192809488736	3.4594316186373
"chr1_48718074_48718312"	2.58496250072116	3	0	2.58496250072116	3.32192809488736	2.32192809488736
"chr5_123596550_123597272"	3.4594316186373	3.32192809488736	1.58496250072116	3.8073549220576	4.16992500144231	4.16992500144231
"chr2_120511002_120511298"	1.58496250072116	2.32192809488736	1	3.90689059560852	3	2.32192809488736
"chr13_21447560_21447892"	2.58496250072116	2	0	2.58496250072116	3.4594316186373	2
"chr17_109742_110511"	3.4594316186373	3.8073549220576	2.32192809488736	4.39231742277876	4.39231742277876	4.85798099512757
"chr6_43851703_43852244"	3	2.8073549220576	1	4	2.8073549220576	4
"chr5_110730436_110730638"	1	2	0	1.58496250072116	2.32192809488736	2.58496250072116
"chr3_113348942_113349314"	1.58496250072116	1.58496250072116	1	3.4594316186373	3	2.58496250072116
"chr1_4995802_4996431"	3	2.32192809488736	1	2.8073549220576	3.58496250072116	4
"chr4_163371870_163372191"	1	2.32192809488736	0	1.58496250072116	2.58496250072116	2.32192809488736
"chr18_46955373_46955682"	1	2.32192809488736	0	2	1.58496250072116	3.16992500144231
"chr1_200176800_200177350"	2.58496250072116	3.58496250072116	2	3.70043971814109	4.24792751344359	4.08746284125034
"chr19_16205935_16206603"	3.32192809488736	2	1.58496250072116	4.16992500144231	4.4594316186373	3.16992500144231
"chr10_122341056_122341312"	2	2.8073549220576	1	3.4594316186373	3.16992500144231	3
"chr11_70310710_70311036"	2.58496250072116	2.32192809488736	1	3.16992500144231	3.32192809488736	3.58496250072116
"chr8_29694104_29694344"	1.58496250072116	2.8073549220576	1	3.58496250072116	2.58496250072116	3.16992500144231
"chr2_224942973_224943671"	2.8073549220576	2.58496250072116	2	3.90689059560852	3.90689059560852	4.39231742277876
"chr3_158642730_158643195"	1	1	0	2.58496250072116	2.32192809488736	1.58496250072116
"chr8_86315062_86315374"	1.58496250072116	3.70043971814109	0	2.8073549220576	2	2.8073549220576
"chr4_86266784_86267014"	0	2.32192809488736	0	1.58496250072116	2	2
"chr15_30153072_30153345"	3	2.58496250072116	0	3.16992500144231	2.8073549220576	2.8073549220576
"chr11_85774595_85774878"	1	2.32192809488736	0	2.32192809488736	3.16992500144231	1
"chr12_13952170_13953078"	2.58496250072116	3.4594316186373	1.58496250072116	2.8073549220576	3.90689059560852	4.4594316186373
"chr2_187213021_187213261"	1	1.58496250072116	0	2.32192809488736	2.58496250072116	1.58496250072116
"chr8_55174259_55174755"	2	3.32192809488736	2.32192809488736	3.90689059560852	4.39231742277876	3.70043971814109
"chr3_70599944_70600381"	2	2.32192809488736	1	3.58496250072116	3.58496250072116	2.32192809488736
"chr9_131005896_131006236"	1.58496250072116	2.8073549220576	1.58496250072116	2.58496250072116	3.58496250072116	3.90689059560852
"chr6_15495717_15496002"	2	2.32192809488736	1	3.16992500144231	3.16992500144231	3.16992500144231
"chr7_134199892_134200155"	2.8073549220576	3.32192809488736	1	3.16992500144231	3.4594316186373	3.8073549220576
"chr6_7553756_7554596"	2.58496250072116	3.16992500144231	2.32192809488736	3.90689059560852	4.70043971814109	3.90689059560852
"chr2_192194714_192194994"	0	2	1	2.58496250072116	2.8073549220576	2
"chr17_66446390_66446643"	1	2.32192809488736	1.58496250072116	2	3.8073549220576	3.4594316186373
"chr7_124312100_124312403"	0	1	1.58496250072116	2.58496250072116	3.58496250072116	2
"chr2_178873254_178873858"	2	2.8073549220576	1.58496250072116	3.16992500144231	3.70043971814109	3.70043971814109
"chr11_133217835_133218213"	1.58496250072116	3.70043971814109	1.58496250072116	3.4594316186373	3.16992500144231	3.8073549220576
"chr3_123167413_123167992"	2.32192809488736	3.90689059560852	2	4.16992500144231	3.32192809488736	4.58496250072116
"chr12_48159408_48159639"	2.32192809488736	3.16992500144231	1.58496250072116	3.32192809488736	3.4594316186373	4.24792751344359
"chr11_3443436_3444933"	3	4.70043971814109	3.4594316186373	5.24792751344359	5.28540221886225	4.85798099512757
"chr5_95358_96038"	2.32192809488736	3	2.32192809488736	3.90689059560852	4.16992500144231	4.24792751344359
"chr11_122989001_122989657"	3	3.4594316186373	2	4.08746284125034	4.24792751344359	4.16992500144231
"chr2_135117446_135117742"	1.58496250072116	1	0	2.8073549220576	2.32192809488736	2
"chr1_59528474_59528674"	1	2	1	2	3.8073549220576	2.32192809488736
"chr20_41729252_41729492"	1.58496250072116	3	0	2.8073549220576	2.58496250072116	2
"chr1_47005499_47006068"	2.58496250072116	4.39231742277876	2.32192809488736	4.08746284125034	4.16992500144231	4.58496250072116
"chr16_27180868_27181396"	2.58496250072116	2.8073549220576	1	3.4594316186373	3	3.8073549220576
"chr15_75100296_75100829"	3.16992500144231	3.16992500144231	1	3.8073549220576	3	4.16992500144231
"chr19_39055707_39056615"	3.32192809488736	3.4594316186373	2	4.64385618977472	4.52356195605701	3.70043971814109
"chr14_65406070_65406251"	2.58496250072116	3.4594316186373	1	3	3.70043971814109	3.4594316186373
"chr16_48069151_48069394"	0	2	1	2.58496250072116	2.32192809488736	2.58496250072116
"chr3_136775791_136776124"	0	2	1	2.58496250072116	2.32192809488736	2.58496250072116
"chr10_122919233_122919548"	2.58496250072116	3.4594316186373	0	2.32192809488736	3.16992500144231	2.8073549220576
"chr5_6943364_6943855"	2.32192809488736	3	1.58496250072116	3.32192809488736	3.8073549220576	3.8073549220576
"chr9_1200655_1201274"	2.32192809488736	2	2	4.24792751344359	3.58496250072116	3.90689059560852
"chr9_117379348_117379629"	2	2.32192809488736	1	2.58496250072116	3.4594316186373	3.32192809488736
"chr6_4734504_4734787"	1	3.16992500144231	1.58496250072116	3	3.4594316186373	3.16992500144231
"chr12_92115784_92116238"	2.58496250072116	3.90689059560852	2.8073549220576	4.24792751344359	4.70043971814109	4.64385618977472
"chr6_127423382_127423890"	4	5.32192809488736	3.16992500144231	5.28540221886225	5.39231742277876	5.28540221886225
"chr9_82498072_82498544"	1.58496250072116	3	1	2.58496250072116	3.32192809488736	3.16992500144231
"chr2_129042810_129043081"	1.58496250072116	2.32192809488736	2.32192809488736	3.70043971814109	3.8073549220576	4
"chrX_86215274_86215624"	2.8073549220576	2.32192809488736	1	2.58496250072116	3.58496250072116	4
"chr2_758323_758784"	2.32192809488736	3	1.58496250072116	3.70043971814109	3.4594316186373	3.90689059560852
"chr9_728513_728908"	1.58496250072116	2.58496250072116	0	2	2	3.32192809488736
"chr1_75915730_75916401"	2.8073549220576	3	1.58496250072116	3.70043971814109	4.24792751344359	3.4594316186373
"chr13_100568109_100569125"	3.58496250072116	4	2.58496250072116	4.85798099512757	4.70043971814109	4.75488750216347
"chr17_47392896_47393223"	2	3.32192809488736	2	3.8073549220576	4.16992500144231	3.4594316186373
"chr1_70612244_70612520"	1	2.32192809488736	0	2.8073549220576	2	2
"chr10_9751849_9752127"	1.58496250072116	2	0	3	2.32192809488736	2
"chr13_98607811_98608117"	2	2.8073549220576	0	2	3	2.58496250072116
"chr18_26744007_26744892"	2	4.32192809488736	2	4.08746284125034	4	3.58496250072116
"chr9_97853444_97853827"	1.58496250072116	3	2.32192809488736	3.58496250072116	3.90689059560852	4.08746284125034
"chr3_87722679_87722925"	0	2	1	2.32192809488736	3	2
"chr12_58563590_58563971"	1.58496250072116	1.58496250072116	0	3	2	2.32192809488736
"chr7_26822100_26822512"	2	2	1	3.32192809488736	3.16992500144231	3
"chr15_97430948_97431303"	2.32192809488736	3.16992500144231	0	2.32192809488736	3.58496250072116	2
"chr8_9817721_9818076"	2.32192809488736	2.32192809488736	0	3	2.32192809488736	2.8073549220576
"chr1_38641217_38641709"	2.8073549220576	3	1.58496250072116	3.58496250072116	3.8073549220576	4.08746284125034
"chr5_92423081_92423383"	2	2	0	2.32192809488736	2.32192809488736	3
"chr22_38369688_38370241"	2.32192809488736	3	2.58496250072116	4.16992500144231	4.16992500144231	4.52356195605701
"chr19_17447390_17447620"	2.32192809488736	3	1	3.58496250072116	2.8073549220576	3.70043971814109
"chr18_55196550_55196830"	1	2.32192809488736	2	3.58496250072116	3.58496250072116	3.16992500144231
"chr10_102761192_102761445"	2.58496250072116	2.8073549220576	2	3.70043971814109	4.08746284125034	4.16992500144231
"chr9_126116332_126116621"	2.32192809488736	2.32192809488736	2	4	3.8073549220576	3.90689059560852
"chr18_77060137_77060510"	1.58496250072116	2.58496250072116	2	4	3.70043971814109	3.32192809488736
"chr10_18797732_18797979"	0	0	0	2.58496250072116	1	2
"chr13_105963542_105963751"	1.58496250072116	2	0	2.8073549220576	2.8073549220576	1.58496250072116
"chr2_37611308_37611809"	1.58496250072116	1.58496250072116	0	2	3.32192809488736	1.58496250072116
"chr6_10398696_10399057"	2.8073549220576	2.8073549220576	1	3.32192809488736	3.58496250072116	3.4594316186373
"chr5_62642347_62642606"	1.58496250072116	2.32192809488736	0	2	2.58496250072116	2.58496250072116
"chr12_106739480_106739933"	2.58496250072116	3.32192809488736	1.58496250072116	3.16992500144231	3.70043971814109	4.39231742277876
"chr7_152994167_152994742"	3.58496250072116	3.4594316186373	1	3.58496250072116	4.39231742277876	3.16992500144231
"chr22_30670344_30670522"	1.58496250072116	1	1	2.32192809488736	2.8073549220576	3.70043971814109
"chr1_230526682_230527038"	3	3.16992500144231	1.58496250072116	4.16992500144231	3.58496250072116	4.08746284125034
"chr7_92135965_92136242"	1	0	0	2	2	2.32192809488736
"chr3_62095205_62095733"	3.16992500144231	4.32192809488736	2.8073549220576	5.08746284125034	5	4.24792751344359
"chr6_706934_707238"	1.58496250072116	2.32192809488736	1.58496250072116	2.8073549220576	3.4594316186373	3.8073549220576
"chr10_128251158_128251976"	2.8073549220576	2.8073549220576	1.58496250072116	3.4594316186373	3.4594316186373	4.58496250072116
"chr7_98670490_98670832"	2	3.16992500144231	1.58496250072116	3	4.32192809488736	3.16992500144231
"chr10_53720107_53720670"	1	1	1.58496250072116	3.4594316186373	3	3
"chr14_101567871_101568190"	1.58496250072116	2.8073549220576	2	3.58496250072116	3.4594316186373	4
"chr1_28051501_28051756"	2	2.8073549220576	2	3.32192809488736	4	4
"chr15_32149329_32149932"	2.32192809488736	3.4594316186373	2.58496250072116	4	4.58496250072116	4.24792751344359
"chr1_172949523_172949936"	1.58496250072116	2	2	3.58496250072116	3.70043971814109	3.58496250072116
"chr2_238768195_238768785"	2.8073549220576	2.8073549220576	1	3.16992500144231	3.32192809488736	3.90689059560852
"chr7_75276913_75278052"	3.58496250072116	3.70043971814109	3.32192809488736	5.32192809488736	4.95419631038687	5.39231742277876
"chr12_48558791_48559135"	1.58496250072116	2	0	2.32192809488736	2.8073549220576	2
"chr7_33225885_33226129"	1.58496250072116	2	0	2.32192809488736	2.8073549220576	2
"chr20_38502741_38503035"	2.8073549220576	3.4594316186373	1	3	3.70043971814109	3.70043971814109
"chr14_73743464_73743826"	3	2.32192809488736	1	3.32192809488736	3.58496250072116	3.58496250072116
"chr11_33635765_33636119"	1.58496250072116	3.16992500144231	1	3.32192809488736	3.32192809488736	2.58496250072116
"chr2_21023647_21024024"	2	2.8073549220576	0	2.32192809488736	3	2.32192809488736
"chr20_1489933_1490136"	1.58496250072116	2.8073549220576	2	2.8073549220576	4.08746284125034	3.90689059560852
"chr6_150246295_150247820"	3	4.32192809488736	3.16992500144231	4.8073549220576	4.95419631038687	5.04439411935845
"chr4_3201783_3202090"	2.8073549220576	2.8073549220576	0	3	2.8073549220576	2.8073549220576
"chr20_53676257_53676531"	0	2	0	2.58496250072116	1	2.32192809488736
"chr12_27233145_27233443"	2.32192809488736	2.32192809488736	0	2.58496250072116	2.8073549220576	2.58496250072116
"chr6_82740070_82740565"	2	3.16992500144231	1	3.16992500144231	3.16992500144231	3.32192809488736
"chr12_128113281_128113622"	2.8073549220576	2.32192809488736	0	3.16992500144231	2.32192809488736	3.16992500144231
"chr8_80960151_80960494"	2	2.8073549220576	1	2.8073549220576	3.8073549220576	2.8073549220576
"chr4_82471682_82472008"	2.32192809488736	3.32192809488736	1	3	3.58496250072116	3.32192809488736
"chr2_238655936_238656179"	2.32192809488736	2.58496250072116	1.58496250072116	3.32192809488736	4.16992500144231	3.32192809488736
"chr17_1543580_1543996"	3.16992500144231	3.16992500144231	1	3.58496250072116	3.16992500144231	4.16992500144231
"chr15_22502769_22503053"	2.58496250072116	2.58496250072116	1.58496250072116	3.32192809488736	3.90689059560852	3.90689059560852
"chr11_133152242_133152583"	2.32192809488736	3	1	3.32192809488736	3.58496250072116	3
"chr5_148188461_148188910"	2.32192809488736	2.8073549220576	1.58496250072116	3.16992500144231	4.08746284125034	3.58496250072116
"chr11_112656549_112656838"	2.32192809488736	2.32192809488736	1.58496250072116	4	3.16992500144231	3.90689059560852
"chr7_137564142_137564322"	3.4594316186373	2.32192809488736	0	3	3	3.16992500144231
"chr11_111305575_111306038"	3	3	1	3	3.8073549220576	3.70043971814109
"chr1_30170746_30171486"	3.32192809488736	3.4594316186373	2.32192809488736	4.58496250072116	4.39231742277876	4.52356195605701
"chr1_115700585_115701148"	3.32192809488736	4.4594316186373	2	4.39231742277876	4.52356195605701	4.08746284125034
"chr9_105943527_105943741"	0	2	0	1.58496250072116	2.32192809488736	1.58496250072116
"chr19_2014839_2015069"	2.32192809488736	0	1	3.16992500144231	3.4594316186373	2.8073549220576
"chr11_20638153_20638442"	2.32192809488736	2.8073549220576	1	3.4594316186373	3.32192809488736	3.16992500144231
"chr16_29606310_29607168"	2.58496250072116	3.32192809488736	2.58496250072116	4.58496250072116	4.32192809488736	4.32192809488736
"chr6_89200295_89201089"	3.4594316186373	3.58496250072116	2	4.32192809488736	4.32192809488736	4.39231742277876
"chr6_2504473_2504877"	1	3	1.58496250072116	2.8073549220576	3.4594316186373	3.32192809488736
"chr3_156788418_156788817"	2.32192809488736	3	1	2.8073549220576	3.8073549220576	3.16992500144231
"chr16_22159405_22159618"	1	2.32192809488736	1.58496250072116	3.16992500144231	3	3.4594316186373
"chr1_215394182_215394348"	1	2	1.58496250072116	3	3.8073549220576	2.58496250072116
"chr5_148262333_148262583"	1	2	1.58496250072116	3	3.8073549220576	2.58496250072116
"chr12_125678725_125679079"	2.58496250072116	3.32192809488736	1	3.4594316186373	3	3.90689059560852
"chr6_138983609_138983958"	1	3.32192809488736	1	2.58496250072116	3.58496250072116	2.32192809488736
"chr16_49981927_49982505"	2.8073549220576	3.4594316186373	1	3.16992500144231	3.58496250072116	3.70043971814109
"chr3_1159674_1160312"	2.32192809488736	3.4594316186373	1.58496250072116	3.16992500144231	3.90689059560852	3.90689059560852
"chr11_67033529_67034267"	3	3.4594316186373	2.32192809488736	4.32192809488736	3.90689059560852	5
"chr18_55864858_55865120"	1	2	1.58496250072116	3.70043971814109	2.58496250072116	3.4594316186373
"chr1_45190501_45191115"	3.4594316186373	3.58496250072116	2	4.58496250072116	4.39231742277876	4.08746284125034
"chr17_47257735_47257959"	1	2	1	3.16992500144231	3	2.32192809488736
"chr9_91897130_91897436"	1	1.58496250072116	0	2.58496250072116	1.58496250072116	2.58496250072116
"chr8_68293177_68293540"	2.8073549220576	1.58496250072116	1	3	3.4594316186373	3.70043971814109
"chr2_100279008_100279826"	2	2.58496250072116	1	3.32192809488736	2.58496250072116	3.8073549220576
"chr22_39322017_39322280"	2	3.32192809488736	0	2.58496250072116	2.32192809488736	3
"chr13_109890758_109891031"	0	0	1.58496250072116	2.32192809488736	3.16992500144231	2.58496250072116
"chr2_232491148_232491478"	1	1	1.58496250072116	2.32192809488736	3.32192809488736	3.58496250072116
"chr10_100995179_100995470"	1.58496250072116	1	1.58496250072116	2.8073549220576	3.58496250072116	3.4594316186373
"chr19_14675141_14675407"	1	1	1	3	2.58496250072116	2.8073549220576
"chr17_28036982_28037247"	1	2	0	2.8073549220576	2.8073549220576	1
"chr19_40582859_40583145"	2.32192809488736	2.32192809488736	1	3	3.4594316186373	3.32192809488736
"chr18_22306670_22306986"	2.8073549220576	2.8073549220576	0	3	3	2.58496250072116
"chr8_25645246_25645775"	2.58496250072116	2.58496250072116	2	3.58496250072116	4.08746284125034	4.24792751344359
"chr22_27755306_27755575"	1	2.32192809488736	0	2	2.58496250072116	2
"chr12_60464398_60464659"	1	1.58496250072116	0	2	2	2.58496250072116
"chr3_38227239_38227479"	1	1.58496250072116	0	2	2	2.58496250072116
"chr10_74658315_74658926"	2	3.32192809488736	1.58496250072116	3.70043971814109	4	3
"chr1_167384877_167385119"	1	2.8073549220576	2	3	3.4594316186373	3.90689059560852
"chr1_96976518_96976799"	2	1	0	2.58496250072116	2.58496250072116	2.32192809488736
"chr16_47554291_47554535"	1	2	1.58496250072116	2.8073549220576	3.4594316186373	3.16992500144231
"chr6_16323014_16323212"	1	2	1.58496250072116	3.32192809488736	3.58496250072116	2.58496250072116
"chr1_117240662_117240863"	0	2.32192809488736	2	2.58496250072116	3.32192809488736	3.32192809488736
"chr17_53770419_53771035"	3	3	2.32192809488736	4.32192809488736	4.24792751344359	4.52356195605701
"chr20_52580519_52580979"	2	3.32192809488736	1.58496250072116	4.08746284125034	3.4594316186373	3.32192809488736
"chr4_82281935_82282229"	1.58496250072116	2.32192809488736	0	2.58496250072116	2	2.8073549220576
"chr19_35479978_35480526"	3.32192809488736	2.8073549220576	1.58496250072116	4.39231742277876	4.08746284125034	3.58496250072116
"chr6_129674176_129674582"	2.32192809488736	2.58496250072116	1.58496250072116	4	3.58496250072116	3.4594316186373
"chr1_192848313_192848871"	3.4594316186373	3.4594316186373	2.32192809488736	4.39231742277876	4.4594316186373	4.75488750216347
"chr18_26414922_26415382"	2	1.58496250072116	1	3.16992500144231	3.58496250072116	2.58496250072116
"chr5_36928949_36929473"	2	3	1	3.8073549220576	3.32192809488736	2.58496250072116
"chr10_80750991_80751282"	1	2.32192809488736	1	2.58496250072116	3.4594316186373	2.32192809488736
"chr9_132419007_132419583"	3.32192809488736	4	2.8073549220576	4.4594316186373	4.95419631038687	4.95419631038687
"chr6_137103525_137103906"	2.8073549220576	2.8073549220576	0	2.58496250072116	2.8073549220576	3.16992500144231
"chr7_22589276_22590500"	3.16992500144231	4.64385618977472	2.32192809488736	4.4594316186373	4.32192809488736	4.75488750216347
"chr12_49741241_49742011"	3.58496250072116	3	2.32192809488736	4.24792751344359	4.52356195605701	4.85798099512757
"chr2_216351517_216352119"	3.90689059560852	3.70043971814109	1.58496250072116	4.08746284125034	4.24792751344359	4.39231742277876
"chr19_2576131_2576376"	1	2.58496250072116	1	2	2.58496250072116	3.90689059560852
"chr2_143791913_143792227"	2.58496250072116	2	0	3.16992500144231	2.8073549220576	2.32192809488736
"chr15_64889357_64889697"	0	2.32192809488736	1.58496250072116	2.58496250072116	2.8073549220576	3.16992500144231
"chr12_85032645_85033012"	1.58496250072116	0	0	1.58496250072116	2.8073549220576	2.32192809488736
"chr18_71558698_71559047"	1.58496250072116	2.32192809488736	1	2.8073549220576	3.58496250072116	2.58496250072116
"chr15_85191710_85192093"	3.32192809488736	2.58496250072116	1	3.32192809488736	3.90689059560852	3.58496250072116
"chr20_52209666_52211366"	3.58496250072116	4.58496250072116	4.24792751344359	5.35755200461808	6.08746284125034	5.88264304936184
"chr5_65056812_65057029"	0	1	0	1.58496250072116	1.58496250072116	2.32192809488736
"chr12_53297266_53297512"	3	3	1	3.4594316186373	3.32192809488736	3.90689059560852
"chr15_91006613_91006949"	3.70043971814109	1.58496250072116	1	3.4594316186373	3.90689059560852	3.70043971814109
"chr3_87399821_87400065"	1	2.32192809488736	0	2	2.32192809488736	2.32192809488736
"chr20_207601_207958"	2	2.58496250072116	1.58496250072116	3.32192809488736	3.90689059560852	3.32192809488736
"chr12_125073534_125073950"	3.16992500144231	2.58496250072116	1	3.70043971814109	4	3
"chr4_2757602_2758668"	3.8073549220576	5	3.4594316186373	5.28540221886225	5.4594316186373	5.52356195605701
