"X100Pa_3D_Rep1"	"X100Pa_3D_Rep2"	"X100Pa_3D_Rep3"	"X2000Pa_3D_Rep1"	"X2000Pa_3D_Rep2"	"X2000Pa_3D_Rep3"
"chr2_240633010_240633358"	2.09329358353247	2.25448525783542	2.13152602135429	2.94037481034357	2.72069471941484	3.17887125767467
"chr19_38704553_38704994"	2.99349396000022	3.32682603013372	3.07626257400256	4.2382831645827	3.33681734817444	3.99050339936406
"chr9_131883041_131883678"	3.19350004486599	3.47226971594702	3.26172444370007	3.8404596737767	3.68149582242378	4.64691166372308
"chr8_98823762_98824008"	1.43023794921179	1.85217827608113	1.5374963025347	3.18944671806829	1.75635893119801	2.0265918851168
"chr11_109735320_109735854"	2.97995088276039	3.04700309466073	2.99545964644098	3.85508774823323	3.73719602497105	3.89144022664956
"chr5_133129823_133130194"	2.79741728553988	2.98675053653599	2.84266295922595	3.89777300174013	3.38579193760095	3.68454487274151
"chr21_45929410_45929853"	2.96467643707042	3.18965926025083	3.01895474871859	4.04810185274406	3.49268993839692	3.92959224477118
"chr11_65190135_65190590"	3.53629210633433	3.61803011862572	3.55527201297176	4.35446643416381	4.27529811218966	4.52537334860384
"chr20_3230754_3231001"	2.42960133167488	2.45826859841266	2.43616413096464	3.72306964730868	3.29806031152226	2.85337367304752
"chr18_71497700_71498177"	2.41403776321317	2.3138090897939	2.39187139676118	3.20459158842381	3.37063012814096	3.16215429591335
"chr5_162650677_162651023"	2.28100011996836	2.36935421919376	2.30155263925192	3.08236176061224	3.01203051070924	3.29618605726269
"chr5_32661366_32661616"	2.09086097477927	1.96065103783203	2.06229463790218	3.33630233212623	3.14661180373156	2.32918432662357
"chr3_124101945_124102161"	1.43982055572932	1.44724617815609	1.44151086268656	2.18370253230421	2.27468267517694	2.38767086309497
"chr12_49722994_49723165"	1.90013537761305	2.20704545647088	1.97581053250303	2.71446340684712	2.3079070631407	3.2575760073631
"chr16_65143091_65143410"	1.93375914748242	2.13817941471766	1.98280713029712	2.96040726850725	2.49341517427465	2.92022760695112
"chr14_50459670_50460054"	1.99362020523303	2.51275719070311	2.12901177537193	2.81417984310864	2.02176878093775	3.72473363075851
"chr18_52763580_52763873"	2.15141913559548	2.34814840505715	2.19852507652721	3.49598994585913	2.77266984247188	2.79717225079189
"chr9_76641819_76642099"	1.2803951158675	1.82432885695447	1.42318115392468	2.99887457274623	1.25148865208774	2.19933183976056
"chr1_248535730_248535966"	2.24432472323803	2.19357356452776	2.23295082409141	2.92632636147868	3.14856011227498	3.16697224979016
"chr1_156410653_156410956"	2.1938605256419	2.51127533601208	2.27234448727231	3.07698303634806	2.57331251368091	3.50909914537039
"chr2_45450750_45451079"	1.85456783014965	1.60363858022156	1.80127164135665	2.94061172817922	3.0013377847839	2.09635354521371
"chr3_33329510_33329746"	1.85456783014965	1.60363858022156	1.80127164135665	2.94061172817922	3.0013377847839	2.09635354521371
"chrX_153127288_153127691"	2.44617512774156	2.46863284379533	2.45130783419193	3.14725151769246	3.26612517328634	3.45718984322976
"chr19_1161669_1162068"	3.58661099577524	3.85688410226979	3.65260670292955	4.65012928865967	4.03685997687801	4.65138543865371
"chr18_44210266_44210586"	1.99203239805336	1.76656747115018	1.9438164137589	2.4122350412476	3.08332471647644	2.92217044498143
"chr16_12083174_12083619"	2.47481746610949	2.75579055560343	2.54362141490768	3.2604718828892	2.93028254799024	3.81454902348795
"chr2_72029033_72029417"	2.23018388379543	2.35897750904006	2.26046881880299	2.72293541012201	2.95541729970646	3.58410741747424
"chr17_79884302_79884891"	3.36201014118767	3.57691721803676	3.41371862229276	4.56890734550732	3.92230150065251	4.18627776924832
"chr10_63563589_63563866"	2.10427251483263	1.99499021032403	2.08016247523885	3.27983237019238	3.11935315217257	2.44918119652252
"chr8_85944105_85944470"	1.55071794193257	2.05604221634154	1.68202910515634	3.32732911278734	1.66819002227223	2.31109212536342
"chr22_21153883_21154121"	1.41716452473212	1.65875396647783	1.4757076226372	2.58269281943208	1.92589273580459	2.33153426199742
"chrX_99950974_99951285"	1.41716452473212	1.65875396647783	1.4757076226372	2.58269281943208	1.92589273580459	2.33153426199742
"chr14_97082497_97082995"	2.88698227300454	3.05286022424528	2.92637547020544	3.96545537113053	3.51272904867366	3.7598773325738
"chr6_31148453_31148711"	1.57396638096135	2.03179981203694	1.69145722457627	2.92147570290334	1.65997539778414	2.71492617664296
"chr5_176723605_176723931"	2.72270852981042	2.65287420661791	2.70713773595176	3.64002764761254	3.65306548594905	3.39219345112352
"chr19_11735323_11736022"	2.60349993796283	2.76591152402536	2.6420342666936	3.74452797676627	3.24194611709442	3.40763587283458
"chr8_81003774_81004617"	3.02836401446768	3.06373162325327	3.03647525916859	4.00036318876228	3.83334832267628	3.80005741814029
"chr10_109370885_109371396"	2.56906315201524	2.57487826257346	2.57038628463253	3.96693336397153	3.50188566640393	2.84562165927675
"chr2_6371239_6372042"	3.27503293315825	3.37393603123278	3.29810428986457	4.34575943217742	4.00146443508055	4.04711785869549
"chr16_10932584_10932887"	2.04448046362586	2.26776978389706	2.09832591033096	3.43017664310874	2.63182142721676	2.69474053920821
"chr7_37941407_37942019"	1.74271374758683	2.07116043224622	1.82416362419276	2.37140240187023	2.16634354877742	3.29598707638796
"chr4_70368941_70369266"	2.23228455920151	1.96112678381185	2.17500364644664	2.66213601712196	3.36127242421077	3.09758470851822
"chr2_1604898_1605623"	2.95151949413587	3.03879119795579	2.97181435690094	3.96673482799477	3.68944921522975	3.76135263590196
"chr2_11294668_11296007"	4.76986226111699	4.76264027230959	4.7682247445403	5.71699664725424	5.62786007692687	5.50267691700021
"chr14_96643079_96643717"	2.86530909711022	3.18746763163317	2.94506637510322	3.9631081762482	3.22366491917358	3.99203098382225
"chr1_34836088_34836425"	2.28847810742716	2.02787510883169	2.23327073362335	3.04728089689813	3.40428679954739	2.85383439776565
"chr9_66456456_66456856"	2.44105395534965	2.49538245986668	2.45357709986999	3.46535914529163	3.22576413552952	3.19076638855329
"chr7_30588339_30588823"	3.06409790774678	3.25879234174973	3.11069132926563	3.72372471503865	3.67188914995464	4.37705211793551
"chr11_34175607_34176085"	2.91774487302532	3.07646691317794	2.95536673969096	3.95059563301118	3.55231731851211	3.82614442335235
"chr8_82172307_82172581"	1.56899137480086	1.42371785215118	1.53724880560094	2.56317249548388	2.59279789981483	2.05521843708138
"chr3_5490409_5490635"	0.800917346632894	0.962340739954578	0.839207113057689	0.882821279763748	1.63098494342758	2.53640070284627
"chr8_991944_992375"	2.2206023379061	2.63866984879074	2.3267674743344	3.33609585268092	2.38909189642023	3.51075883308211
"chr10_1667905_1668133"	1.63552831971858	1.77051887921402	1.66732300728672	2.40544841728503	2.30922451419409	2.75660620631843
"chr3_193763698_193764016"	1.63552831971858	1.77051887921402	1.66732300728672	2.40544841728503	2.30922451419409	2.75660620631843
"chr7_139088319_139088651"	1.63552831971858	1.77051887921402	1.66732300728672	2.40544841728503	2.30922451419409	2.75660620631843
"chr7_120044153_120044424"	0.837518169661742	0.480146419019233	0.763750677137697	1.87452901973852	2.07345445517571	0.994937112392475
"chr10_105238774_105239296"	3.26259361561048	3.38176307406663	3.29054353465728	4.22389399229156	3.9528557787984	4.1777748642512
"chr7_95037384_95037572"	1.53941624590967	1.88881767306198	1.62654558823398	2.60459289367523	1.84754855073846	2.74818022841338
"chr6_76234020_76234545"	2.28056958610973	2.36994361703781	2.30136502768601	3.21618555857682	3.01212883988473	3.17409294332938
"chr17_43204851_43205590"	3.76170180154811	3.89847428924762	3.79393152694089	4.66967250087355	4.42638328190619	4.75703368722515
"chr13_80911109_80911708"	3.2138351132072	3.25264453821905	3.22274391130719	3.93506019210591	4.01533207133246	4.23462558628513
"chr2_173995615_173995873"	1.98990062723599	1.96324984672333	1.98388919060457	2.57976897605659	2.87759101812716	3.03713436580277
"chr11_76484962_76485435"	2.49673865434998	2.71000165295007	2.54802907926889	3.63800911328451	3.05365840891425	3.38979628218121
"chr16_25580732_25581136"	2.15742064014363	2.15605604918426	2.15711074642886	3.02400289186748	3.00518362381321	2.98070348869645
"chr12_49741241_49742011"	3.35122380018273	3.40028084034108	3.36251589088727	3.93699421438284	4.15529934314701	4.51118721315637
"chr13_33856481_33856690"	1.93542857057629	1.96614033829502	1.94246326682284	2.99118105454852	2.75661307739236	2.61913313795445
"chr9_37059529_37059719"	1.78952809075078	2.00332821677583	1.84095505734834	3.15547805852303	2.38979292746061	2.44778650019521
"chr8_29694104_29694344"	1.9197687500653	2.35239284464686	2.03005384655481	3.35658422632304	2.08659873197659	2.91813647978912
"chr16_28525695_28526017"	2.0514474964098	2.06312802446635	2.05410938609018	2.767195153353	2.88608425981804	3.03816036973137
"chr7_44826_45381"	2.72589577652405	2.94284151612071	2.77812314231538	3.54389438802402	3.27885224131822	3.93545692138421
"chr3_61695380_61695708"	2.10359697145308	2.1522387550315	2.11479223303662	2.54777697344988	2.93344190008373	3.38790866263868
"chr10_131380307_131380586"	1.59291903748652	1.87294807210489	1.66147459816228	2.95890789341135	2.07052806984954	2.37046682697413
"chr9_84103757_84103977"	2.04720474639029	1.82606006947475	1.999857803072	2.93219488938384	3.13665824205802	2.54232464709538
"chr22_40050445_40050868"	2.86656515939921	2.9712417880615	2.89102103534679	3.73040398163909	3.57759612826186	3.85455888778548
"chr1_16359211_16359779"	3.05762677825749	3.32590943045756	3.12310177812158	3.83186432640221	3.53940819127227	4.39120185904381
"chr7_46173691_46173905"	1.20327652737348	1.40104010019318	1.25064318839676	1.69561750376413	1.84915314299835	2.66591610130188
"chr13_111607601_111607896"	1.97377999518672	1.93053670181223	1.96406917145457	3.14338371871505	2.91008418466127	2.42798140201796
"chr10_28090069_28090473"	1.49555197327913	1.66861550725332	1.53673050642596	2.39101343141077	2.10865827657748	2.5627851527071
"chr5_1660277_1660618"	2.74890868505129	3.15583048688957	2.85193935329744	3.81075733999294	2.94653288877531	4.06977162379781
"chr13_46709137_46709678"	2.12066102806024	2.30293247740131	2.16413715087589	2.19712687663197	2.93578544049064	3.89117942489297
"chr18_55108765_55109053"	1.70836569491609	2.12074510044727	1.81292901092841	3.00597146527019	1.89718910612524	2.81199942837569
"chr22_19897486_19897868"	3.03044123918002	3.0831219191326	3.04257919403403	3.97874463763379	3.81335420726731	3.85680269194509
"chr2_101996636_101997520"	3.44226653275641	3.32380312915901	3.41619521909392	4.02922813966509	4.42567719848398	4.36649151610451
"chr19_54406438_54406692"	1.50081515553349	1.71999059212462	1.5536106545148	2.54361794900743	2.04168487773314	2.50338878187723
"chr8_88993570_88993930"	1.50081515553349	1.71999059212462	1.5536106545148	2.54361794900743	2.04168487773314	2.50338878187723
"chr6_27734766_27734999"	2.24388310258595	2.19423931625122	2.23275407524815	3.07467476897787	3.14864956307487	3.03289163069578
"chr11_72366126_72366335"	1.78889231020943	2.16988117959664	1.88469709941966	2.82700242970305	2.0400988442062	3.08335950322435
"chr8_145752337_145752654"	2.99874644524991	3.11932137512527	3.02703662452826	3.88448044632517	3.68795214021247	3.99169594539278
"chr17_19993536_19993822"	1.77832872802508	1.67388646012387	1.7552565769918	2.3633568530721	2.74808213558955	2.72371289778022
"chr16_88627284_88627570"	1.87343518696813	2.16290863347804	1.94448104500937	2.50526990962428	2.35740459486115	3.3643191064285
"chr2_225025416_225026134"	3.3633331495385	3.44609820423761	3.3825568189387	4.29621326995427	4.10563948461974	4.2523836196696
"chr17_55696560_55697059"	2.42729526901586	2.44145213687791	2.43052363486451	3.54485876253772	3.28052765290142	3.02437483308849
"chr2_23358484_23358939"	1.98671033432115	2.13769224985744	2.02242369075723	3.04970541519646	2.63781524280217	2.85660648144193
"chr4_171216977_171217307"	1.94947783018424	1.78717892779685	1.9141767768336	2.79137556843628	2.97752372872286	2.57022204356094
"chr1_35259522_35259840"	2.29119699094478	2.5865576988525	2.3638012794176	3.3461189358614	2.70252851639414	3.41575478980431
"chr1_172578724_172579071"	2.1180453702636	2.37429847467199	2.18038468813654	3.25917374932395	2.60279458867523	3.08920821854479
"chr1_156552782_156553018"	2.59575588337679	2.74361428524288	2.63070124682617	3.27422866390231	3.26659124477351	3.82393289500926
"chr13_114922821_114923068"	2.15976887267914	2.39204679623175	2.21591616411902	2.95166288038235	2.69549413557302	3.42087796143307
"chr2_204605722_204606039"	1.84209511295291	2.20948691596236	1.93414859400468	3.09361057170145	2.12449395132748	2.90669161901175
"chr1_172107899_172108117"	1.39384243692367	1.90323016279355	1.52635112558745	2.43168252321249	1.38408852781925	2.93585487179715
"chr7_16966500_16966725"	0.870109628195892	1.05205814220789	0.913504984806462	2.0410957514059	1.48522948447375	1.68340933043629
"chr17_33406564_33407066"	3.21874488937665	3.18328590052935	3.21076550026653	4.13426015966031	4.11198250774012	3.94788745816476
"chr1_223101651_223101898"	1.94655310923818	1.49150412705521	1.85505039164496	2.3999840618551	3.21364506692005	2.57075162068223
"chr8_58363083_58363405"	2.11253443601808	1.745882210467	2.03703939711002	2.26920828636059	3.34472109311885	3.1162175522986
"chr22_25281667_25282058"	2.30874525934202	2.37635980584421	2.32438644029991	2.96868389353732	3.08386970900148	3.43319332012147
"chr5_19493017_19493305"	1.02181597310067	1.34978956501941	1.10313831842252	1.74528439622901	1.42487994432176	2.50154803091105
"chr6_130523096_130523249"	1.55165264138915	0.561313162393779	1.37894073975327	1.46209391753832	3.11200543688288	2.10275602686297
"chr13_77608852_77609338"	2.75394119565448	2.70561280443602	2.74310323019651	3.58768007860188	3.65884248889479	3.5453791926601
"chr16_29925979_29926254"	2.31939260194656	2.33699002601199	2.32340925917506	3.20242094876095	3.14665029133216	3.15991880766831
"chr16_3583400_3583701"	2.32883519942786	2.26578365748067	2.31475116048644	3.08367870405956	3.24967541584198	3.17537430759092
"chr6_148431223_148431508"	2.19494693895447	2.14973607915215	2.18479962580655	2.95639075606034	3.09595125002966	3.06088520878291
"chr1_157039345_157039685"	2.45211263163186	2.47973226906816	2.45843382395883	2.79405061699815	3.32997499968879	3.79910214763961
"chr2_234054252_234054417"	1.65280677839825	1.74728528784263	1.67481994668306	1.87115633009437	2.50043917808417	3.19470003404586
"chr4_184319478_184320175"	2.8904054696659	3.20255437147565	2.96747953388563	3.98266174896671	3.27311201392842	4.01119902116651
"chr2_150741924_150742513"	3.24470393134001	3.58049926657332	3.32813870422142	4.61887302132447	3.61576576173936	4.12277338179258
"chr7_5111722_5111963"	2.14031723734032	2.25467426447182	2.16710398343497	3.16934222090527	2.84503675443919	2.98774106011761
"chr19_10773579_10773869"	2.18683463278089	2.32378058647511	2.21910672965045	3.09628183582464	2.85513607840677	3.18720450121201
"chr2_202969088_202969571"	2.20669773513566	2.2582987409145	2.2185834919177	3.38570252461762	3.0215012249253	2.80130413812829
"chr19_1837513_1837918"	2.90413993137555	3.14088766497674	2.96143584905147	3.96671777899773	3.41945848998257	3.92163681121666
"chr19_4567033_4567242"	2.40334110294662	2.43250100344867	2.41001756136867	3.17308519357946	3.21770327892373	3.37102443979259
"chr5_120194520_120194921"	2.0664491424283	2.3605930191885	2.13873093730627	3.30967481786716	2.49568253039435	3.00500826036912
"chr12_131897014_131897287"	1.7228887594375	1.63090584986394	1.70250097861266	2.52509387649773	2.67650667322954	2.48433742774691
"chr2_45005209_45005705"	1.70707746092011	1.82813734255997	1.73548510380933	2.57560123229891	2.3989680792628	2.72196019946342
"chr10_24799572_24799776"	1.68914083774805	1.85180665376007	1.72773810481893	2.1064027732082	2.40314591829575	3.16675462349237
"chr5_168528647_168528898"	2.11852723400591	2.37371085363843	2.18058870959575	3.12946081397786	2.60266399891002	3.21837870905333
"chr10_120663043_120663211"	1.7470974243897	1.31276308239595	1.65927409615515	2.89576285919166	3.07256228145811	1.69797364226741
"chr11_88286380_88286825"	2.0828709611379	1.51776764683465	1.97253566468597	2.77771889750563	3.43247869210152	2.3439637884788
"chr5_114270193_114270452"	1.27980511644359	0.978102632968635	1.21659187902243	1.77852368199975	2.43311716494506	2.05221065695789
"chr12_70225151_70225407"	1.04440749068488	1.39037942410078	1.13060320210437	2.33069510775764	1.37813937334191	2.03563613733024
"chr8_49678358_49678611"	1.04440749068488	1.39037942410078	1.13060320210437	2.33069510775764	1.37813937334191	2.03563613733024
"chr13_61969668_61969818"	1.0753770194908	0.736894835417681	1.00515382554905	1.33537065118052	2.27604002713605	2.0227637403824
"chr11_15502140_15502452"	1.96119608604425	2.25811777702005	2.03421437059376	2.93185552727318	2.37607476093322	3.17165332595417
"chr4_141523844_141524289"	2.51808291211213	2.36792705727644	2.48531648532504	3.3422009360786	3.53450714893565	3.17803491828658
"chr14_105012335_105012630"	2.6607572290552	2.79551807085854	2.69249586317057	3.87451387970399	3.36040110500905	3.35454996234613
"chr8_31322085_31322444"	2.06389623487376	2.32663584997412	2.12792395741114	2.94179319647215	2.5446065675127	3.30164063956614
"chr15_83862542_83862737"	1.77708458920455	2.16545876208006	1.8749376618799	2.97693302485622	2.01521544082526	2.93721734400488
"chr12_124611084_124611441"	2.19172615142868	2.68910493444732	2.32070259395324	3.50443490001405	2.18918354900016	3.45958195661081
"chr20_11173996_11174188"	2.15332526581668	2.19998461156226	2.16405855897514	3.40964194904661	2.99279536651498	2.66038872689693
"chr3_47395720_47396172"	2.5104826247783	2.63825806598279	2.54051996962093	3.42814556716049	3.19316488209814	3.49059330448474
"chr4_153091313_153091879"	2.58811102992048	3.00825399667393	2.69486176324337	3.94728494995609	2.77411750763631	3.65012459522656
"chr2_33159214_33159491"	1.47530139012622	1.64012707123875	1.51443370007913	1.45544535327206	2.35553731358055	3.30164978029789
"chr2_84387293_84388209"	2.76384360299738	2.95575391022935	2.80973665491035	3.70208280082961	3.35226173403112	3.82859418035257
"chr8_61825404_61825612"	1.82139767077178	1.86677973270644	1.83183357570965	2.90578831032985	2.63071350591598	2.50762552181715
"chr4_160150313_160150651"	2.36085152012999	2.47691157602414	2.38804955487477	3.61387046675748	3.09822566846541	2.98392155296498
"chr5_118473511_118473935"	2.49651109099247	2.76429480772315	2.56185565135988	3.87814134587926	3.00689254366899	3.24318002869139
"chrX_80063543_80064011"	2.39510753044065	2.4208959428889	2.40100672504695	3.09918820289045	3.21888639860989	3.42214505313514
"chr2_11451_11910"	1.70622725365136	2.11234345431255	1.80903203959902	3.07933002440364	1.92748962812433	2.726407740567
"chr2_170585058_170585275"	1.09812898961034	0.796764045862061	1.03498075655266	1.7561710480541	2.25015044614051	1.72151968918536
"chr1_180002583_180002857"	1.91831320318482	1.78750862928485	1.88962098751175	3.22540777861579	2.9965817744318	2.10590021826866
"chr3_53651929_53652277"	2.61740949137923	3.00323769710735	2.71455559463771	3.55587035754615	2.87965448875927	4.01738919867987
"chr8_142633123_142633483"	2.79711913516793	3.23838173642971	2.90986330841187	4.01705389557862	2.92376983448185	4.04258781323453
"chr12_13214335_13215011"	2.67224495708724	2.58001650344299	2.65180409793702	3.14844329485742	3.64526360945746	3.74208474238166
"chr16_88780393_88780846"	3.2273075372872	3.32988915115422	3.25126053208817	4.01191643652831	3.95018154476105	4.29541743997793
"chr14_58896932_58897282"	2.14540276826472	2.54453165885832	2.24625218907184	2.99355183971854	2.40290138858334	3.64748885799952
"chr6_27516223_27516635"	1.65213892441961	1.56464987630864	1.63272381594012	2.3484923042124	2.60287691175265	2.52509986510971
"chr19_4575372_4576351"	3.65954903758021	4.05486078922226	3.75933312883173	4.74538373184822	3.88642788531504	4.94370061751032
"chr3_75721107_75721968"	2.79823678843794	3.03616115049705	2.8558355091833	4.06531981752906	3.33752823047033	3.6146151715034
"chr11_13365566_13366048"	2.83916740593362	3.07039242220492	2.89504451193403	3.73544251287272	3.36979716665516	4.00950298742577
"chr2_33885473_33886193"	1.85180980951377	2.02086151853605	1.89199073730226	3.09916781696003	2.50474559310293	2.57003868104229
"chr19_831350_831540"	2.14366896827442	2.71808079017919	2.29566633802903	3.32928418813718	1.96230328349259	3.69426557831445
"chr18_34282446_34282805"	1.62489853394188	1.66130954712597	1.63325140669075	3.20532784685538	2.59067775520906	1.75640824601136
"chr4_3499375_3499809"	3.02983583384461	3.54200098218541	3.16316441620813	4.02616040098193	3.03195643321423	4.61766048755664
"chr4_129316049_129316476"	1.73913102882476	1.97540685386495	1.79630555326425	2.53820769830136	2.27333328537006	3.00698363484955
"chr6_161708621_161709096"	2.0092213122634	2.12201030850459	2.03562969779505	2.57550116533405	2.74874950873564	3.29051103629807
"chr4_155250501_155250953"	1.93192699656642	1.70918118823145	1.88425773477246	2.83381925422656	3.0284298087929	2.41923544222124
"chr22_18955698_18956063"	2.3574105431356	2.70694470182893	2.44457605220677	3.52394143792011	2.67540715292335	3.47970019714217
"chr14_65755805_65756102"	1.6296367399146	1.45782465397134	1.59236176129437	2.0257789314822	2.68612160228951	2.66805378354428
"chr6_134703187_134703358"	1.90016358232462	2.0457133311639	1.9345421119435	3.20180636862216	2.60413687767166	2.52269834071241
"chr7_157819496_157819881"	2.44098958237456	2.74247172769501	2.51521925422716	3.61402330408711	2.85200129328311	3.46900370652577
"chr19_53037199_53037393"	1.64584096336211	1.68560794474898	1.65497191081148	1.80407717210466	2.5688287340709	3.16827133472156
"chr10_15387619_15388191"	2.54009669502156	2.36849096417934	2.50286442439273	2.53623338787658	3.67758269173748	3.92622089587882
"chr1_228716666_228716917"	2.47724074719905	2.78726010436282	2.55374571545788	3.70511847919216	2.877763339762	3.46567822849427
"chr18_43738369_43738813"	2.72228806977875	2.82014575395782	2.74510918158699	3.90283543388033	3.4737501759035	3.39498990895199
"chr4_73943621_73943893"	0.871253798426019	1.05058832237689	0.913995894331053	1.71910179426629	1.48494611520167	2.00323319731018
"chr6_42470883_42471169"	0.871253798426019	1.05058832237689	0.913995894331053	1.71910179426629	1.48494611520167	2.00323319731018
"chr14_55836273_55836577"	2.10623926989987	1.92356990237841	2.06672405206985	2.68062511532022	3.15633976634512	2.96678762520369
"chr17_4943602_4944061"	2.58646447169333	2.73701169846969	2.62207087404171	3.82415735365913	3.26822904229281	3.28574240583967
"chr1_15240140_15240442"	2.14589402471211	2.18299025621305	2.15440565105319	2.59935250112234	2.99368011563918	3.41694535015096
"chr1_34112385_34112641"	2.14589402471211	2.18299025621305	2.15440565105319	2.59935250112234	2.99368011563918	3.41694535015096
"chr3_129663216_129663462"	2.20745090797477	2.24745927159871	2.21663787303527	2.75588571363886	3.03499593549633	3.39941130262158
"chr15_52234085_52234293"	1.75521884262014	1.95527082341662	1.80316284680872	2.05967505297297	2.46905204280778	3.38358854000673
"chr4_154362351_154362694"	2.089172302383	2.0490733542358	2.08015998952353	3.08762979110975	2.99894191425373	2.7369993205478
"chr6_153655136_153655536"	2.089172302383	2.0490733542358	2.08015998952353	3.08762979110975	2.99894191425373	2.7369993205478
"chr7_75477070_75477349"	1.5564530034376	1.7012021739397	1.59063513020696	2.7442429197271	2.23824685751516	2.29855982876185
"chr19_34152325_34152527"	2.03819505219344	2.43450032826843	2.13825623168564	3.2485257407542	2.2640797804989	3.207379632323
"chr16_89071815_89072439"	3.0980822057868	3.19059617413984	3.1196263238915	3.93483016327627	3.83324965667387	4.10457173957801
"chr19_15387460_15387796"	3.45832394881358	3.42010127598247	3.44972901167438	4.42579972681119	4.36290150177839	4.1405897253354
"chr7_34100249_34100542"	1.66947985084973	1.82931523764461	1.70737687439095	3.20389424100742	2.42748400387025	2.0587415147391
"chr16_31107238_31107417"	2.32447933327561	2.22300624259257	2.30204524181067	3.05511484421792	3.29075105694306	3.14858586947533
"chr19_8127137_8127402"	2.00503145086193	2.28048291304343	2.0723843143502	3.30878338371297	2.48468145870385	2.85297092899872
"chr22_19511907_19512220"	2.18512410608453	2.3599888891755	2.22675122733806	2.79252681740716	2.84082999840412	3.52636125908904
"chr13_112263331_112263679"	2.32840245779914	2.60937796761966	2.39720704355786	3.3760002348295	2.77297128573456	3.44424184480474
"chr17_72442825_72443568"	4.52741142828467	4.61341544512532	4.54740471442408	5.55035663381388	5.27629855084191	5.34382022782197
"chr1_62660188_62660435"	1.87092854964345	2.08331233515755	1.92199555404304	2.91442710006088	2.43083700659286	2.87292735399908
"chr9_126824340_126824989"	2.78457509528964	2.85939069450637	2.80191545505629	3.39095392320303	3.56422495787954	3.9770243256221
"chr18_22614069_22614320"	1.78810908035399	1.52347018425752	1.73210739455032	2.89398593141474	2.95761556281341	2.0115375303077
"chr12_50648262_50648740"	2.27001205690338	2.55379064946776	2.33955486230574	2.5821656975758	2.8875171146093	4.01674735436935
"chr1_33799647_33800198"	3.1939062633453	3.53528753882852	3.27885475980855	4.41316654567835	3.53387300207629	4.25126172289496
"chr15_86032412_86032692"	1.22922918290896	1.57598444612698	1.31563800241386	1.79057416620056	1.6650283332028	2.88039182628508
"chr5_176052750_176053922"	4.34077560407944	4.38040286781883	4.34987413052248	5.26299476618527	5.14627202928889	5.18585057287276
"chr19_10599891_10600232"	2.82883477907426	2.89182476370355	2.84338815017836	3.61791414950504	3.6052798155614	3.83729812510716
"chr7_42892232_42892516"	2.10229490641073	1.87988945400232	2.05469413663389	2.7332168607798	3.18774203702448	2.85979793096651
"chr5_2291857_2292253"	2.74296519915663	2.77326955523837	2.74990581854851	3.59233870445797	3.5590536168841	3.6451188436927
"chr2_233646519_233646856"	1.5798761143377	1.2167295218215	1.50503258096359	2.20086083120637	2.78321802428516	2.16692276381376
"chr4_113243001_113243278"	1.23343545767736	1.51199297793533	1.30160409036482	2.09083838550542	1.69690428092898	2.52273933197639
